,neighbourhood_Azcapotzalco,neighbourhood_Benito Juárez,neighbourhood_Coyoacán,neighbourhood_Cuajimalpa de Morelos,neighbourhood_Cuauhtémoc,neighbourhood_Gustavo A. Madero,neighbourhood_Iztacalco,neighbourhood_Iztapalapa,neighbourhood_Miguel Hidalgo,neighbourhood_Milpa Alta,neighbourhood_Tlalpan,neighbourhood_Tláhuac,neighbourhood_Venustiano Carranza,neighbourhood_Xochimilco,neighbourhood_Álvaro Obregón,latitude,longitude,accommodates,bathrooms,beds,price,availability_365,number_of_reviews
24768,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4298256,-99.214497,4,2.0,2,2450,177,0
24769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.331756030899616,-99.15456031140732,2,1.0,1,450,172,0
24770,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4193145,-99.1563827,8,2.0,5,2719,359,0
24771,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42641404639822,-99.16618410497904,2,1.0,1,471,265,1
24772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.3473542,-99.2007868,5,3.0,4,2034,152,0
24773,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4241073,-99.160511,2,1.0,1,990,42,0
24774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.354065391217908,-99.15526539935708,2,1.0,1,600,11,2
24775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42585,-99.16302,7,2.0,3,1334,48,5
24776,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4403256,-99.1601236,4,1.0,2,800,270,0
24777,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4308667,-99.1723636,2,1.0,2,1049,179,2
24778,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.451730134939535,-99.12789912947387,4,1.0,2,1100,364,0
24779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.45972588318393,-99.13606268748887,2,1.0,1,580,356,1
24780,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41156370124761,-99.1760823447792,14,4.0,6,6430,308,3
24781,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42913399999999,-99.190029,2,1.0,2,1280,364,3
24782,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3130392,-99.135244,1,1.0,1,396,179,3
24783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.4018089,-99.1069837,4,2.0,2,885,316,6
24784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43963609339609,-99.15926628417178,2,1.0,1,800,270,1
24786,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4326242,-99.1826887,10,2.5,6,2839,342,4
24787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.420939126492,-99.1707288,2,1.0,1,1659,177,0
24788,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4316556800726,-99.20030709085935,6,2.0,3,3946,358,2
24789,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41191758230586,-99.1609506111427,2,1.5,1,961,110,0
24790,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44694,-99.18405,2,1.0,1,876,365,1
24791,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43426,-99.21152,2,1.0,1,446,262,1
24792,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4094913,-99.1881098,2,1.0,1,400,252,1
24793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3468167,-99.1637102,3,1.0,1,1099,210,1
24794,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.431189545866776,-99.16400152898008,3,1.0,1,1023,140,1
24795,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.47645,-99.1342,2,1.0,1,650,269,6
24796,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39908,-99.17232,1,2.0,1,550,258,2
24797,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41546,-99.16253,2,1.0,1,1622,364,33
24798,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43338,-99.18848,4,1.0,2,1434,356,0
24799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.39844279362433,-99.19187820929908,2,1.0,1,596,110,0
24800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.39634,-99.19156,2,1.0,1,696,145,0
24801,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40566366311277,-99.18181984310878,2,1.0,1,825,339,1
24802,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.423893718044678,-99.15982706659176,6,2.0,3,1986,264,1
24803,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40175219053555,-99.1667778576721,2,1.0,1,836,62,2
24804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44564,-99.17044,9,2.0,5,2879,267,0
24805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41322566871934,-99.17281309481504,4,2.0,2,4397,143,0
24806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37641,-99.18857,1,1.0,1,450,361,1
24807,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39762,-99.13942,2,1.0,1,328,268,5
24808,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43823,-99.15063,2,1.0,1,506,266,2
24809,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39605,-99.1402,2,1.0,1,418,262,5
24810,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42914980783768,-99.14758533275358,6,1.5,3,1639,344,1
24811,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4273,-99.14632,4,1.0,2,500,355,7
24812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39128,-99.16526,6,3.5,3,1640,175,1
24813,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4235825,-99.1677606,2,1.0,1,1381,345,6
24814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.397850316693585,-99.19219012446776,2,1.0,1,680,110,0
24815,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.45511,-99.16139,4,2.0,2,1123,129,2
24816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.402453765963603,-99.14740097899718,4,1.0,2,406,266,4
24817,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40778835626802,-99.18170578312964,1,1.0,1,611,356,0
24818,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39114805185256,-99.1806560408234,6,1.0,3,649,261,1
24819,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40569206231157,-99.18186211530217,2,1.0,1,618,365,0
24820,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.407639723829565,-99.18232213380632,2,1.0,1,772,365,4
24821,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40695443505726,-99.1834237697122,1,1.0,1,529,365,0
24822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.3823712,-99.2560388,5,2.0,3,652,351,2
24823,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4235825,-99.1677606,2,1.0,1,1309,352,3
24824,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40733,-99.17883,4,1.5,1,2000,265,0
24825,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.36617912157344,-99.17768905487004,2,1.0,1,199,268,0
24826,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.426406196832463,-99.15763159247548,6,2.0,4,2320,269,1
24827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.397275426004416,-99.19238238445706,2,1.0,1,345,106,0
24828,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42397,-99.15717,1,1.0,1,550,256,2
24829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40613,-99.18143,1,1.0,1,591,357,0
24830,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40593,-99.1834,1,1.0,1,549,365,1
24831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4059086529816,-99.18172919227878,2,1.0,1,1225,361,3
24832,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.405820206524623,-99.1817434764262,2,1.0,1,856,365,1
24833,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4401616,-99.1447544,4,1.0,1,860,208,0
24834,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4456489,-99.2028787,4,2.0,3,1413,236,4
24835,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.419991812088952,-99.15527991950512,6,2.0,3,4007,264,0
24836,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40473,-99.17028,4,2.0,2,1696,301,2
24837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41972,-99.17482,2,1.0,1,1414,353,0
24838,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.395179851331136,-99.0809625316007,2,1.0,1,1500,264,0
24839,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42939128984054,-99.16767807180442,4,1.0,2,686,263,2
24841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.43995,-99.16117,6,2.0,3,1440,179,0
24842,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.434631,-99.1535239,4,2.0,2,2000,324,0
24843,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41573521427323,-99.1743838366919,2,1.0,1,634,359,1
24844,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4176970385198,-99.17515040479094,2,1.0,1,1040,364,0
24845,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.416427255476467,-99.17430625851186,2,1.0,1,589,330,0
24846,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4028136540932,-99.16012714071177,2,1.0,1,707,263,2
24847,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.417769450849217,-99.165747471665,4,1.0,2,3274,245,0
24848,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4167234,-99.1570963,4,2.0,2,1800,337,2
24849,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.41225,-99.08483,7,1.0,4,550,29,3
24850,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4155095126048,-99.16973447311688,7,3.0,4,5220,361,1
24851,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43301,-99.2108,2,1.0,1,1304,356,3
24852,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.438923074709574,-99.17724289202783,4,2.0,2,1222,359,2
24853,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.448655702975596,-99.16168252039591,4,1.0,2,1472,365,3
24854,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40811,-99.17574,2,1.0,1,1074,271,0
24855,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3984571,-99.1721582,3,1.0,2,1273,363,1
24856,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41827384599418,-99.1574378639471,4,2.0,3,1524,173,1
24857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3984571,-99.1721582,3,1.0,2,969,365,0
24858,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40774,-99.17265,1,1.0,1,550,269,0
24859,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42028,-99.15265,1,1.0,1,500,243,0
24860,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.36862,-99.28185,3,1.5,1,1000,270,0
24861,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39878,-99.17096,3,1.0,2,1047,365,0
24862,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42073761688932,-99.17243350301264,2,1.0,1,1140,355,1
24863,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.43287,-99.08923,6,1.0,3,1157,350,1
24864,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4051299,-99.1558471,1,1.0,1,400,235,0
24865,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4167482,-99.1610742,4,1.5,2,1575,233,0
24866,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40427993860308,-99.1723731142276,6,2.5,3,2055,358,1
24867,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4123801288962,-99.173888332327,2,2.0,1,702,266,1
24868,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3257363,-99.1264547,2,1.5,1,420,270,2
24869,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.45660657281432,-99.0907481405388,2,1.0,1,469,80,0
24870,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.412330711864755,-99.15867863805072,6,2.0,3,2526,346,2
24871,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38312,-99.16087,4,2.0,3,1600,0,1
24872,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4276353,-99.1397565,2,1.0,1,924,270,0
24873,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43476,-99.18253,2,1.0,1,599,266,9
24874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19.397349,-99.1013701,6,2.0,3,688,234,1
24875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.412742671304915,-99.17635937878276,2,1.0,1,1050,261,2
24876,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42827566219398,-99.1608917218324,2,1.0,1,1333,362,1
24877,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4190158,-99.1727529,4,1.0,2,1119,263,0
24878,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42685992702969,-99.15955802873825,2,1.0,1,2096,351,0
24879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37893391719489,-99.1476359590888,4,2.0,2,1200,176,2
24880,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.432898001996417,-99.18061792359906,2,1.0,1,599,265,6
24881,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.424318514920586,-99.15705421329176,3,1.0,2,4203,354,1
24882,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43291080444967,-99.18044255831164,2,1.0,1,599,265,6
24883,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.414028178898217,-99.17274832599291,2,2.0,1,818,266,3
24884,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.27352848159048,-99.16950738242048,2,1.0,1,464,270,3
24885,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42841823464729,-99.15982874119968,2,1.0,1,1589,359,1
24886,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.426558413390268,-99.16086856457666,2,1.0,1,1852,351,3
24887,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43505,-99.18197,2,1.0,1,599,267,3
24888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39296,-99.15752,4,1.0,2,933,258,2
24890,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.35982,-99.15056,6,1.0,1,671,240,0
24891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34058,-99.15627,6,1.0,2,651,2,1
24892,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.419005442963805,-99.17172005084598,4,2.0,2,1636,359,3
24893,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.452277176216946,-99.15723604717596,2,1.0,1,770,356,0
24894,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4540561721316,-99.15544545585426,2,1.0,1,892,364,3
24895,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.416487269112,-99.15768733165989,2,1.0,1,1000,269,0
24896,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.46247,-99.14492,3,4.0,2,450,269,0
24897,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3998582,-99.1456424,2,1.5,1,500,114,1
24898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4440239,-99.1979106,2,1.5,1,680,342,2
24899,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41422177648979,-99.17364397160657,2,2.0,1,700,266,0
24900,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4167482,-99.1610742,2,1.0,1,525,211,0
24901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.338626873705696,-99.1567713046314,6,1.0,2,730,2,1
24902,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41840592271476,-99.15478128036835,4,2.0,2,1138,243,1
24903,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.433778481958758,-99.15468697000291,2,1.0,1,1261,355,3
24904,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.422126753008826,-99.16615983077855,10,4.0,6,4021,166,0
24905,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3784495,-99.1399515,1,1.0,1,400,71,4
24906,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37264,-99.14953,2,1.0,1,289,265,4
24907,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4289716574353,-99.16967010216926,3,1.0,2,695,259,4
24908,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41535,-99.17507,2,1.0,1,216,268,3
24909,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.45218220220013,-99.15727930279942,6,1.0,3,1302,354,2
24910,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43954,-99.17591,4,2.0,2,1275,360,3
24911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.3463612,-99.1554016,2,1.0,1,1200,246,2
24912,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.410109596490457,-99.16831713169812,2,1.0,1,849,265,1
24913,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.401903408588485,-99.14573984100146,2,1.0,1,747,89,1
24914,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.464858175886665,-99.13610699610147,2,1.0,1,690,263,1
24915,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.41355526512029,-99.08913769822644,8,1.5,4,1077,48,1
24916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42404233505968,-99.1617194096977,2,1.5,1,549,268,6
24917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.474454965861558,-99.09696701914072,2,1.0,1,380,265,1
24918,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.433257495176605,-99.09065008163452,4,1.0,2,485,9,7
24919,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42556620699294,-99.16147947586364,2,1.5,1,547,268,9
24920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41309645429128,-99.17583382305368,2,1.0,1,700,240,1
24921,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4368826,-99.2111611,2,1.0,1,499,270,3
24922,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.311621155982746,-99.12099378699574,2,1.0,3,284,89,0
24923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41076929637605,-99.14577289973612,5,1.0,3,617,321,1
24924,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3993854,-99.1474361,2,1.0,1,400,246,6
24925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.42806,-99.10262,11,1.0,5,876,29,0
24926,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.37447955282272,-99.18441401485256,2,1.0,1,303,266,2
24927,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.372578627855773,-99.17194954978643,7,2.0,3,1194,351,5
24928,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4543875742484,-99.15669164603273,4,1.0,2,860,257,1
24929,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43704938273083,-99.20196594590004,6,3.5,3,3069,354,2
24930,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4148579,-99.1664488,2,3.0,1,800,269,0
24931,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40415626321529,-99.16996640434188,2,1.0,1,1418,360,3
24932,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40724851134456,-99.16484206545668,1,1.0,1,426,78,0
24933,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.372819302732733,-99.15754965231925,12,2.5,5,1600,263,1
24934,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.405299677549845,-99.16567923387063,2,1.0,1,1350,81,0
24935,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43328697580892,-99.20274351167922,14,4.0,6,6430,336,1
24937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.34341,-99.24328,2,1.0,2,300,255,1
24938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40578,-99.15808,2,1.0,1,1007,76,6
24939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4337147,-99.1551029,4,1.5,1,1181,77,3
24940,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.415921898873336,-99.17090217834676,2,1.5,1,1303,270,1
24941,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3969862,-99.1465019,2,1.0,1,1000,269,0
24942,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4091088,-99.1701257,6,4.0,6,261,270,1
24943,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19.4390438,-99.0795962,1,1.0,1,238,84,11
24944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.40540562555465,-99.1751931080986,3,1.0,1,699,270,2
24945,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.42895701536985,-99.17970287069524,2,1.0,1,918,270,0
24946,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41033885128335,-99.1799944639206,4,2.0,2,1550,261,3
24947,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4688686,-99.1547064,2,1.0,1,500,264,2
24948,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.407790607342623,-99.17740405957002,2,1.5,1,873,164,1
24949,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40577348338792,-99.1834374217463,2,1.0,1,768,363,2
24950,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4072507871138,-99.16951225501236,4,2.5,1,5000,73,0
24951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.337717302194296,-99.19626910239458,1,1.5,1,530,259,1
24952,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.387058,-99.1510853,5,1.0,3,1083,365,0
24953,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40711,-99.18348,2,1.0,1,960,365,2
24954,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.40559,-99.18206,1,1.0,1,549,365,0
24955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.417959899372185,-99.16484311870494,2,1.0,1,554,270,1
24956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.38959536016253,-99.15910691265108,2,1.0,1,472,88,0
24957,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41645960083276,-99.1563458271989,2,1.5,1,1360,204,0
24958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39948964226916,-99.16192347097194,2,2.0,1,1100,269,0
24960,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41207836641658,-99.17902484536172,1,1.0,1,520,266,1
24962,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43553,-99.19241,3,2.5,3,1000,12,0
24963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.40337,-99.14622,1,1.5,1,350,270,3
24964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4099772,-99.1676058,4,2.0,2,2960,251,0
24965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4372435,-99.1354761,1,1.0,1,414,266,2
24966,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.45049341324981,-99.16321131356622,2,1.0,1,1356,365,1
24967,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.0,-99.0572213754058,4,1.0,2,512,260,1
24968,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39653937942252,-99.16827208872428,1,1.0,1,343,45,11
24969,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4364653,-99.1500381,1,2.0,1,309,132,0
24970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.407617286424376,-99.15550232917684,4,2.0,2,1418,349,1
24971,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.406055375848823,-99.18160606012532,2,1.0,1,651,359,0
24972,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4143799,-99.1570098,1,1.0,1,468,268,1
24973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41025320226435,-99.17361859923749,8,2.0,5,3398,335,0
24974,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.44054,-99.18179,4,2.0,2,2850,269,1
24975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.428245456306687,-99.15989391378444,2,1.0,1,1405,361,2
24976,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19.4801171,-99.1134296,4,4.0,4,410,255,0
24977,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4697953471479,-99.14763931185009,3,1.0,3,1069,146,0
24979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.41794154960932,-99.15459860701446,2,1.5,1,1700,254,2
24980,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.420372549324675,-99.17518223741963,2,1.0,1,1317,363,1
24981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42505642580452,-99.16113329175695,2,1.0,1,1310,365,2
24982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.4167482,-99.1610742,2,1.0,1,945,250,0
24983,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.436229861432253,-99.20267855475312,4,1.0,2,1686,358,1
24984,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.43480402934451,-99.20442732155192,6,2.0,3,3064,28,1
24985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.3462604,-99.2114751,9,4.0,3,1929,32,2
24986,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.414433502646343,-99.16634018028772,6,3.0,4,4634,357,0
24987,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.42790010584242,-99.14454995874176,9,2.0,5,1159,248,0
24988,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.39771316105468,-99.14726769426667,2,1.5,1,800,68,5
24989,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19.34861,-99.15076,2,1.5,1,319,266,1
24990,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.4349,-99.20408,6,2.0,3,3064,25,0
24991,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19.3678529,-99.1617495,4,2.0,2,1050,263,0
24992,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.458296258053004,-99.12508369746516,4,1.0,2,390,269,3
24993,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.406542778242265,-99.17541814362782,2,1.0,1,799,172,6
24994,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19.440896055729947,-99.1965950111966,2,2.0,1,1899,205,0
